Chemin,Nom,Taille (Mo),Modifié,Âge (jours),Catégorie
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-01 Provide design feedback\Practice Exercise\AS-231-Concrete-Sidewalk.pdf,AS-231-Concrete-Sidewalk.pdf,0.9,2023-06-12 18:06:43,1116,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1772197104_1_14184.log,Log_ul-1772197104_1_14184.log,0.89,2026-02-27 22:06:27,125,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Musique\Nouveau dossier\米津玄師  Kenshi Yonezu - IRIS OUT.mp3,米津玄師  Kenshi Yonezu - IRIS OUT.mp3,0.89,2025-09-27 09:51:15,279,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\OneDrive\Musique\Nouveau dossier\米津玄師  Kenshi Yonezu - IRIS OUT.mp3,米津玄師  Kenshi Yonezu - IRIS OUT.mp3,0.89,2025-09-27 09:51:15,279,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\include\ATen\RegistrationDeclarations.h,RegistrationDeclarations.h,0.89,2026-04-17 11:15:39,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\contenu-principal.pdf,contenu-principal.pdf,0.87,2026-06-09 09:32:07,24,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\cours_mecanique_des_sols_3eme_lic_hyd.pdf,cours_mecanique_des_sols_3eme_lic_hyd.pdf,0.87,2026-04-22 07:03:14,72,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\contenu-principal.pdf,contenu-principal.pdf,0.87,2026-06-09 09:32:07,24,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\cours_mecanique_des_sols_3eme_lic_hyd.pdf,cours_mecanique_des_sols_3eme_lic_hyd.pdf,0.87,2026-04-22 07:03:14,72,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\RAPPORT DE CONTROLE DU bureau - Copie.pdf,RAPPORT DE CONTROLE DU bureau - Copie.pdf,0.85,2025-11-21 09:29:22,224,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1771277577113288-1.log,Log-1771277577113288-1.log,0.85,2026-02-16 23:04:24,136,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Musique\Nouveau dossier\KORDHELL - MURDER IN MY MIND.mp3,KORDHELL - MURDER IN MY MIND.mp3,0.85,2025-08-02 15:14:29,335,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\OneDrive\Musique\Nouveau dossier\KORDHELL - MURDER IN MY MIND.mp3,KORDHELL - MURDER IN MY MIND.mp3,0.85,2025-08-02 15:14:29,335,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\Dessin Assisté par Ordinateur (DAO).pdf,Dessin Assisté par Ordinateur (DAO).pdf,0.84,2026-05-19 15:41:12,45,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\Dessin Assisté par Ordinateur (DAO).pdf,Dessin Assisté par Ordinateur (DAO).pdf,0.84,2026-05-19 15:41:12,45,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\fusée.blend,fusée.blend,0.83,2025-10-26 21:52:10,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-chtml-nofont.4c033f59062e14eaa42e.js,tex-chtml-nofont.4c033f59062e14eaa42e.js,0.83,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-mml-chtml-nofont.ac6a37ebabfde17bb717.js,tex-mml-chtml-nofont.ac6a37ebabfde17bb717.js,0.83,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-03 Query and manage drawing object properties\Villa_Project.dwg,Villa_Project.dwg,0.83,2023-06-12 17:57:03,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1774641484122272-1.log,Log-1774641484122272-1.log,0.83,2026-03-28 09:04:47,97,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-chtml-nofont.4c033f59062e14eaa42e.js,tex-chtml-nofont.4c033f59062e14eaa42e.js,0.83,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-mml-chtml-nofont.ac6a37ebabfde17bb717.js,tex-mml-chtml-nofont.ac6a37ebabfde17bb717.js,0.83,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-03 Query and manage drawing object properties\Villa_Project.dwg,Villa_Project.dwg,0.83,2023-06-12 17:57:03,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\fusée.blend,fusée.blend,0.83,2025-10-26 21:52:10,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-mml-svg-nofont.6f8237f6bdc69774734b.js,tex-mml-svg-nofont.6f8237f6bdc69774734b.js,0.82,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-svg-nofont.db90446de8f8aa12152d.js,tex-svg-nofont.db90446de8f8aa12152d.js,0.82,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1774044732119500-1.log,Log-1774044732119500-1.log,0.82,2026-03-20 23:16:54,104,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-177480181118988-1.log,Log-177480181118988-1.log,0.82,2026-03-29 22:13:04,95,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\photo.pdf,photo.pdf,0.82,2025-10-19 12:34:28,257,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-mml-svg-nofont.6f8237f6bdc69774734b.js,tex-mml-svg-nofont.6f8237f6bdc69774734b.js,0.82,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\tex-svg-nofont.db90446de8f8aa12152d.js,tex-svg-nofont.db90446de8f8aa12152d.js,0.82,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\spatial\_qhull.cp314-win_amd64.pyd,_qhull.cp314-win_amd64.pyd,0.81,2026-04-17 11:14:06,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-chtml.1e73d2cea8068f44e2a5.js,mml-chtml.1e73d2cea8068f44e2a5.js,0.8,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1777212894128448-1.log,Log-1777212894128448-1.log,0.8,2026-04-26 15:20:28,68,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-chtml.1e73d2cea8068f44e2a5.js,mml-chtml.1e73d2cea8068f44e2a5.js,0.8,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\fiole.blend,fiole.blend,0.79,2025-10-26 00:56:25,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\numpy\_core\_simd.cp314-win_amd64.pyd,_simd.cp314-win_amd64.pyd,0.79,2026-04-17 11:12:19,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\lib\c10.lib,c10.lib,0.79,2026-04-17 11:16:15,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\fiole.blend,fiole.blend,0.79,2025-10-26 00:56:25,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\Plan-Appartement.rar,Plan-Appartement.rar,0.78,2026-06-08 13:08:16,25,🗜️ ARCHIVE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-02 Manage references and underlays\Pendant-Datasheet.pdf,Pendant-Datasheet.pdf,0.78,2023-06-12 17:57:02,1116,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1759000211_1_3756.log,Log_ul-1759000211_1_3756.log,0.78,2025-09-27 22:36:02,278,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1780405077_1_16056.log,Log_ul-1780405077_1_16056.log,0.78,2026-06-02 17:38:23,30,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Downloads\Plan-Appartement.rar,Plan-Appartement.rar,0.78,2026-06-08 13:08:16,25,🗜️ ARCHIVE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-02 Manage references and underlays\Pendant-Datasheet.pdf,Pendant-Datasheet.pdf,0.78,2023-06-12 17:57:02,1116,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\fusée.blend1,fusée.blend1,0.77,2025-10-26 21:23:54,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1764706902_1_36668.log,Log_ul-1764706902_1_36668.log,0.77,2025-12-03 00:52:40,212,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Documents\fusée.blend1,fusée.blend1,0.77,2025-10-26 21:23:54,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-01 Provide design feedback\Clubhouse_Plan.dwg,Clubhouse_Plan.dwg,0.76,2023-06-12 17:57:02,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1755011967_1_11412.log,Log_ul-1755011967_1_11412.log,0.76,2025-08-12 18:44:49,324,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1757099362_1_17588.log,Log_ul-1757099362_1_17588.log,0.76,2025-09-05 21:58:58,300,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1764677010_1_42976.log,Log_ul-1764677010_1_42976.log,0.76,2025-12-02 21:20:24,212,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1764846851_1_15672.log,Log_ul-1764846851_1_15672.log,0.76,2025-12-05 03:57:41,210,🗑️ CACHE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\kubernetes\client\api\apps_v1_api.py,apps_v1_api.py,0.76,2026-04-17 11:19:40,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M5-01 Provide design feedback\Clubhouse_Plan.dwg,Clubhouse_Plan.dwg,0.76,2023-06-12 17:57:02,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Quiz_chapitre_1.pdf,Quiz_chapitre_1.pdf,0.75,2025-10-23 13:21:32,253,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\js\common.1a915.js,common.1a915.js,0.75,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1763319526_1_21616.log,Log_ul-1763319526_1_21616.log,0.75,2025-11-16 23:02:58,228,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1766220689_1_14724.log,Log_ul-1766220689_1_14724.log,0.75,2025-12-20 13:48:10,195,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\js\common.1a915.js,common.1a915.js,0.75,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Quiz_chapitre_1.pdf,Quiz_chapitre_1.pdf,0.75,2025-10-23 13:21:32,253,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\Chateau.blend,Chateau.blend,0.74,2025-10-26 16:16:57,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\Res\Sections.dwg,Sections.dwg,0.74,2023-06-12 18:06:42,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-177397760811288-1.log,Log-177397760811288-1.log,0.74,2026-03-20 06:02:14,105,🗑️ CACHE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1774640068119504-1.log,Log-1774640068119504-1.log,0.74,2026-03-27 20:50:11,97,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20251009-WA0040.jpg,IMG-20251009-WA0040.jpg,0.74,2025-10-19 12:21:45,257,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Practice Exercise\Res\Sections.dwg,Sections.dwg,0.74,2023-06-12 18:06:42,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Chateau.blend,Chateau.blend,0.74,2025-10-26 16:16:57,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Citrouille.blend,Citrouille.blend,0.73,2025-10-26 17:05:58,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\acd_learn_step_by_step.zip,acd_learn_step_by_step.zip,0.73,2026-04-30 22:33:34,63,🗜️ ARCHIVE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1774801811113644-1.log,Log-1774801811113644-1.log,0.73,2026-03-29 22:13:06,95,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Downloads\acd_learn_step_by_step.zip,acd_learn_step_by_step.zip,0.73,2026-04-30 22:33:34,63,🗜️ ARCHIVE
C:\Users\PROBOOK 650 G3\Documents\Citrouille.blend,Citrouille.blend,0.73,2025-10-26 17:05:58,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Citrouille.blend1,Citrouille.blend1,0.72,2025-10-26 17:02:31,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1757071143_1_19440.log,Log_ul-1757071143_1_19440.log,0.72,2025-09-05 20:07:54,300,🗑️ CACHE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\linalg\_decomp_interpolative.cp314-win_amd64.pyd,_decomp_interpolative.cp314-win_amd64.pyd,0.72,2026-04-17 11:13:44,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\Citrouille.blend1,Citrouille.blend1,0.72,2025-10-26 17:02:31,249,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\DriverBooster_OfflineInfo.dbd,DriverBooster_OfflineInfo.dbd,0.71,2025-10-26 15:41:10,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-1771166137119452-1.log,Log-1771166137119452-1.log,0.71,2026-02-15 16:07:19,138,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Documents\DriverBooster_OfflineInfo.dbd,DriverBooster_OfflineInfo.dbd,0.71,2025-10-26 15:41:10,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-chtml-nofont.adf174001bae5e1e016c.js,mml-chtml-nofont.adf174001bae5e1e016c.js,0.7,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1758386664_1_2368.log,Log_ul-1758386664_1_2368.log,0.7,2025-09-20 19:47:13,285,🗑️ CACHE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\safetensors\_safetensors_rust.pyd,_safetensors_rust.pyd,0.7,2026-04-17 11:11:52,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\linalg\_fblas.cp314-win_amd64.pyd,_fblas.cp314-win_amd64.pyd,0.7,2026-04-17 11:13:45,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-chtml-nofont.adf174001bae5e1e016c.js,mml-chtml-nofont.adf174001bae5e1e016c.js,0.7,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\js\117.1a915.js,117.1a915.js,0.69,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-01 Create and Manage Layers\Container_Floor_Plan_final.dwg,Container_Floor_Plan_final.dwg,0.69,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\FastLogger\Log-177404394111852-1.log,Log-177404394111852-1.log,0.69,2026-03-20 23:08:31,104,🗑️ CACHE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\google\_upb\_message.pyd,_message.pyd,0.69,2026-04-17 11:12:08,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\regex\_regex.cp314-win_amd64.pyd,_regex.cp314-win_amd64.pyd,0.69,2026-04-17 11:11:52,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\linalg\cython_lapack.pyx,cython_lapack.pyx,0.69,2026-04-17 11:13:44,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\js\117.1a915.js,117.1a915.js,0.69,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-01 Create and Manage Layers\Container_Floor_Plan_final.dwg,Container_Floor_Plan_final.dwg,0.69,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-svg-nofont.018966bfec78ae1fca5d.js,mml-svg-nofont.018966bfec78ae1fca5d.js,0.68,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-01 Create and Manage Layers\Container_Floor_Plan.dwg,Container_Floor_Plan.dwg,0.68,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_shared\mathjax\mml-svg-nofont.018966bfec78ae1fca5d.js,mml-svg-nofont.018966bfec78ae1fca5d.js,0.68,2026-05-21 22:51:40,42,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M1-01 Create and Manage Layers\Container_Floor_Plan.dwg,Container_Floor_Plan.dwg,0.68,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Documents\fiole.blend1,fiole.blend1,0.67,2025-10-25 23:54:30,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\f92d9f37a36fd70dc4b4ceb2575a5983_MIT3_11F99_pdmsslides.pdf,f92d9f37a36fd70dc4b4ceb2575a5983_MIT3_11F99_pdmsslides.pdf,0.67,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1772016588_1_5956.log,Log_ul-1772016588_1_5956.log,0.67,2026-02-25 23:50:24,127,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Musique\Nouveau dossier\Demon Slayer  Kimetsu no yaiba Season 4 Infinity Castle Arc Trailer  Anime 2024.mp3,Demon Slayer  Kimetsu no yaiba Season 4 Infinity Castle Arc Trailer  Anime 2024.mp3,0.67,2025-08-13 20:46:21,323,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\OneDrive\Musique\Nouveau dossier\Demon Slayer  Kimetsu no yaiba Season 4 Infinity Castle Arc Trailer  Anime 2024.mp3,Demon Slayer  Kimetsu no yaiba Season 4 Infinity Castle Arc Trailer  Anime 2024.mp3,0.67,2025-08-13 20:46:21,323,🎬 VIDEO/AUDIO
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\f92d9f37a36fd70dc4b4ceb2575a5983_MIT3_11F99_pdmsslides.pdf,f92d9f37a36fd70dc4b4ceb2575a5983_MIT3_11F99_pdmsslides.pdf,0.67,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Documents\fiole.blend1,fiole.blend1,0.67,2025-10-25 23:54:30,250,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1758891947_1_8832.log,Log_ul-1758891947_1_8832.log,0.66,2025-09-26 19:08:04,279,🗑️ CACHE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\odr\__odrpack.cp314-win_amd64.pyd,__odrpack.cp314-win_amd64.pyd,0.66,2026-04-17 11:13:51,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1734593408_1_10064.log,Log_ul-1734593408_1_10064.log,0.65,2024-12-19 12:56:02,561,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Pictures\EPREUVE\IMG-20250717-WA0200.jpg,IMG-20250717-WA0200.jpg,0.65,2026-05-24 12:40:47,40,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20251009-WA0037.jpg,IMG-20251009-WA0037.jpg,0.65,2025-10-19 12:22:03,257,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\watchfiles\_rust_notify.cp314-win_amd64.pyd,_rust_notify.cp314-win_amd64.pyd,0.65,2026-04-17 11:15:27,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Arora_Residence_FInal.dwg,Arora_Residence_FInal.dwg,0.64,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\scipy\interpolate\_dfitpack.cp314-win_amd64.pyd,_dfitpack.cp314-win_amd64.pyd,0.64,2026-04-17 11:13:42,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torch\include\oneapi\dnnl\dnnl.hpp,dnnl.hpp,0.64,2026-04-17 11:16:10,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Arora_Residence_FInal.dwg,Arora_Residence_FInal.dwg,0.64,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\f5feb5416dda31a9a35a08982ef60e18_MIT3_11F99_stat.pdf,f5feb5416dda31a9a35a08982ef60e18_MIT3_11F99_stat.pdf,0.63,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Arora_Residence.dwg,Arora_Residence.dwg,0.63,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1772462703_1_9960.log,Log_ul-1772462703_1_9960.log,0.63,2026-03-02 21:50:20,122,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Zotero\translators\METS.js,METS.js,0.63,2010-01-01 00:00:00,6027,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\f5feb5416dda31a9a35a08982ef60e18_MIT3_11F99_stat.pdf,f5feb5416dda31a9a35a08982ef60e18_MIT3_11F99_stat.pdf,0.63,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\ACADCP24_Course_Dataset\M4-01 Configure production drawing output\Arora_Residence.dwg,Arora_Residence.dwg,0.63,2023-06-12 17:57:01,1116,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\4815e774597b553a7f6d9d439a6ab962_MIT3_11F99_stat.pdf,4815e774597b553a7f6d9d439a6ab962_MIT3_11F99_stat.pdf,0.62,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\3.11-fall-1999\static_resources\4815e774597b553a7f6d9d439a6ab962_MIT3_11F99_stat.pdf,4815e774597b553a7f6d9d439a6ab962_MIT3_11F99_stat.pdf,0.62,2026-05-21 22:51:40,42,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\234-modele-cv-ingenieur.docx,234-modele-cv-ingenieur.docx,0.61,2026-04-07 19:19:59,86,📄 DOCUMENT
C:\Users\PROBOOK 650 G3\Downloads\Nouveau dossier (2)\CamScanner 18-01-2026 07.51_10.jpg,CamScanner 18-01-2026 07.51_10.jpg,0.61,2026-01-18 07:58:15,166,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\GRAPHISOFT\ARCHICAD Dossier journal\Archicad 28.0.0 FRA R1\UsageLogger\Log_ul-1779902073_1_26680.log,Log_ul-1779902073_1_26680.log,0.61,2026-05-28 00:37:25,36,🗑️ CACHE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20251009-WA0036.jpg,IMG-20251009-WA0036.jpg,0.61,2025-10-19 12:21:53,257,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\Pictures\Screenshots\IMG-20251009-WA0038.jpg,IMG-20251009-WA0038.jpg,0.61,2025-10-19 12:21:59,257,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\rag-local\Lib\site-packages\torchgen\packaged\ATen\native\native_functions.yaml,native_functions.yaml,0.61,2026-04-17 11:16:21,77,📂 AUTRE
C:\Users\PROBOOK 650 G3\Downloads\Nouveau dossier (2)\CamScanner 18-01-2026 07.51_10.jpg,CamScanner 18-01-2026 07.51_10.jpg,0.61,2026-01-18 07:58:15,166,🖼️ IMAGE
C:\Users\PROBOOK 650 G3\TD MEP Licence 2.docx,TD MEP Licence 2.docx,0.6,2026-03-07 18:33:46,117,📄 DOCUMENT
